 -1.85184996E-03   0.0000000    
  5.00000007E-02 -0.18461500    
  5.92592992E-02 -0.20307700    
  6.66666999E-02 -0.22153799    
  0.10000000     -0.29846200    
  0.16851901     -0.38153800    
  0.27777800     -0.27692300    
  0.44814801     -0.10769200    
  0.49629599     -6.15384988E-02
  0.60925901      5.84614985E-02
  0.73148102      0.18461500    
  0.85000002      0.33230799    
  0.94999999      0.46461502    
  0.95740700      0.50769198    
  0.96481502      0.57230800    
  0.97407401      0.65846199    
  0.99629599      1.00000000    
