  2.82900990E-03 -7.02861184E-03
  6.42881989E-02  0.27177101    
  7.35542029E-02  0.28621501    
  8.09753016E-02  0.30272800    
  9.76485983E-02  0.32542101    
  0.15872200      0.37075001    
  0.22889701      0.33134800    
  0.23443200      0.32513899    
  0.50194800      1.87996998E-02
  0.80450797     -0.33306602    
  0.85978001     -0.44268498    
  0.90768802     -0.53369296    
  0.94486499     -0.40773702    
  0.95419902     -0.35197100    
  0.96169198     -0.29206902    
  0.96919501     -0.22596800    
   1.0009800     -9.09090973E-03
